episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error
200.0,12.0,150.17,150.17,6,1,24096,False,316,24,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-51-16,1589080876,5.0591630935668945,156.68377995491028,27622,skbly7.local,192.168.1.5,156.68377995491028,0,24,00000,0,"[103.0, 134.0, 181.0, 197.0, 200.0, 200.0, 157.0, 125.0, 129.0, 151.0, 143.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0]","[103, 134, 181, 197, 200, 200, 157, 125, 129, 151, 143, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119, 123, 138, 200, 200, 200, 199, 200, 191, 194, 200, 181, 200, 139, 126, 135, 131, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174, 121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136]",0.4247629648746468,0.27155759141829067,1.0967390516860873,3.229,9908.731,6.296,24096,184800,23680,46,50.175,65.8125,0.0005000000237487257,33.086983,3.9223537,40.10951,1.0987852
200.0,12.0,152.32,152.32,5,1,25100,False,321,25,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-51-21,1589080881,5.174535036087036,161.85831499099731,27622,skbly7.local,192.168.1.5,161.85831499099731,0,25,00000,0,"[200.0, 200.0, 134.0, 200.0, 186.0, 174.0, 146.0, 165.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0, 103.0, 134.0, 181.0, 197.0, 200.0, 200.0]","[200, 200, 134, 200, 186, 174, 146, 165, 200, 200, 200, 200, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119, 123, 138, 200, 200, 200, 199, 200, 191, 194, 200, 181, 200, 139, 126, 135, 131, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174, 121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136, 103, 134, 181, 197, 200, 200]",0.40751750083574734,0.265717296308603,1.086921479579811,3.253,9837.557,7.021,25100,192832,24688,48,50.957142857142856,65.88571428571429,0.0005000000237487257,36.68317,11.920166,41.347088,1.4285387
200.0,12.0,150.71,150.71,7,1,26104,False,328,26,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-51-26,1589080886,5.092625141143799,166.9509401321411,27622,skbly7.local,192.168.1.5,166.9509401321411,0,26,00000,0,"[200.0, 200.0, 135.0, 116.0, 111.0, 178.0, 184.0, 200.0, 200.0, 176.0, 168.0, 134.0, 170.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0, 103.0, 134.0, 181.0, 197.0, 200.0, 200.0, 200.0, 200.0, 134.0, 200.0, 186.0]","[200, 200, 135, 116, 111, 178, 184, 200, 200, 176, 168, 134, 170, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119, 123, 138, 200, 200, 200, 199, 200, 191, 194, 200, 181, 200, 139, 126, 135, 131, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174, 121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136, 103, 134, 181, 197, 200, 200, 200, 200, 134, 200, 186]",0.38587804539188497,0.2583686055878374,1.0743925144771374,3.039,10530.102,6.113,26104,200864,25696,50,51.18571428571429,66.2,0.0005000000237487257,38.530697,30.8944,42.800472,0.9567494
200.0,12.0,150.37,150.37,6,1,27108,False,334,27,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-51-31,1589080891,5.049937963485718,172.00087809562683,27622,skbly7.local,192.168.1.5,172.00087809562683,0,27,00000,0,"[200.0, 200.0, 137.0, 145.0, 200.0, 132.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0, 103.0, 134.0, 181.0, 197.0, 200.0, 200.0, 200.0, 200.0, 134.0, 200.0, 186.0, 200.0, 200.0, 135.0, 116.0, 111.0, 178.0, 184.0]","[200, 200, 137, 145, 200, 132, 200, 200, 200, 200, 200, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119, 123, 138, 200, 200, 200, 199, 200, 191, 194, 200, 181, 200, 139, 126, 135, 131, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174, 121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136, 103, 134, 181, 197, 200, 200, 200, 200, 134, 200, 186, 200, 200, 135, 116, 111, 178, 184]",0.37020848118797844,0.2529936017388076,1.0645146898011102,3.023,10586.247,7.315,27108,208896,26704,52,49.0125,66.275,0.0005000000237487257,36.514137,7.0432835,43.639725,2.9737635
200.0,12.0,149.26,149.26,5,1,28112,False,339,28,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-51-37,1589080897,5.410377025604248,177.41125512123108,27622,skbly7.local,192.168.1.5,177.41125512123108,0,28,00000,0,"[200.0, 174.0, 200.0, 175.0, 140.0, 200.0, 159.0, 139.0, 156.0, 200.0, 157.0, 200.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0, 103.0, 134.0, 181.0, 197.0, 200.0, 200.0, 200.0, 200.0, 134.0, 200.0, 186.0, 200.0, 200.0, 135.0, 116.0, 111.0, 178.0, 184.0, 200.0, 200.0, 137.0, 145.0, 200.0, 132.0]","[200, 174, 200, 175, 140, 200, 159, 139, 156, 200, 157, 200, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119, 123, 138, 200, 200, 200, 199, 200, 191, 194, 200, 181, 200, 139, 126, 135, 131, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174, 121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136, 103, 134, 181, 197, 200, 200, 200, 200, 134, 200, 186, 200, 200, 135, 116, 111, 178, 184, 200, 200, 137, 145, 200, 132]",0.35864739221124353,0.24904804781761022,1.0574339013659029,4.672,6849.031,5.645,28112,216928,27712,54,59.08571428571429,66.64285714285715,0.0005000000237487257,39.20515,-0.1317966,45.034798,1.7007675
200.0,12.0,144.67,144.67,8,1,29116,False,347,29,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-51-43,1589080903,6.637902021408081,184.04915714263916,27622,skbly7.local,192.168.1.5,184.04915714263916,0,29,00000,0,"[127.0, 111.0, 138.0, 82.0, 92.0, 108.0, 94.0, 200.0, 190.0, 134.0, 160.0, 165.0, 149.0, 200.0, 200.0, 128.0, 145.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0, 103.0, 134.0, 181.0, 197.0, 200.0, 200.0, 200.0, 200.0, 134.0, 200.0, 186.0, 200.0, 200.0, 135.0, 116.0, 111.0, 178.0, 184.0, 200.0, 200.0, 137.0, 145.0, 200.0, 132.0, 200.0, 174.0, 200.0, 175.0, 140.0]","[127, 111, 138, 82, 92, 108, 94, 200, 190, 134, 160, 165, 149, 200, 200, 128, 145, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119, 123, 138, 200, 200, 200, 199, 200, 191, 194, 200, 181, 200, 139, 126, 135, 131, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174, 121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136, 103, 134, 181, 197, 200, 200, 200, 200, 134, 200, 186, 200, 200, 135, 116, 111, 178, 184, 200, 200, 137, 145, 200, 132, 200, 174, 200, 175, 140]",0.34454510869597216,0.24497851171901716,1.0479466060991578,3.636,8799.778,6.709,29116,224960,28720,56,64.36,68.07000000000001,0.0005000000237487257,42.12217,13.362522,46.25396,0.0033645034
200.0,12.0,141.23,141.23,9,1,30120,False,356,30,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-51-49,1589080909,5.109388113021851,189.158545255661,27622,skbly7.local,192.168.1.5,189.158545255661,0,30,00000,0,"[200.0, 200.0, 102.0, 102.0, 113.0, 106.0, 107.0, 95.0, 102.0, 103.0, 30.0, 90.0, 118.0, 108.0, 97.0, 119.0, 114.0, 137.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0, 103.0, 134.0, 181.0, 197.0, 200.0, 200.0, 200.0, 200.0, 134.0, 200.0, 186.0, 200.0, 200.0, 135.0, 116.0, 111.0, 178.0, 184.0, 200.0, 200.0, 137.0, 145.0, 200.0, 132.0, 200.0, 174.0, 200.0, 175.0, 140.0, 127.0, 111.0, 138.0, 82.0, 92.0, 108.0, 94.0, 200.0]","[200, 200, 102, 102, 113, 106, 107, 95, 102, 103, 30, 90, 118, 108, 97, 119, 114, 137, 119, 123, 138, 200, 200, 200, 199, 200, 191, 194, 200, 181, 200, 139, 126, 135, 131, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174, 121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136, 103, 134, 181, 197, 200, 200, 200, 200, 134, 200, 186, 200, 200, 135, 116, 111, 178, 184, 200, 200, 137, 145, 200, 132, 200, 174, 200, 175, 140, 127, 111, 138, 82, 92, 108, 94, 200]",0.3309539297618769,0.24110151920665332,1.0383995096114118,3.315,9653.451,7.239,30120,232992,29728,58,52.25714285714286,66.97142857142858,0.0005000000237487257,40.787235,7.6041183,47.39068,4.283345
200.0,12.0,141.84,141.84,9,1,31124,False,365,31,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-51-54,1589080914,5.123022079467773,194.28156733512878,27622,skbly7.local,192.168.1.5,194.28156733512878,0,31,00000,0,"[103.0, 103.0, 120.0, 115.0, 102.0, 114.0, 108.0, 95.0, 117.0, 119.0, 123.0, 138.0, 200.0, 200.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0, 103.0, 134.0, 181.0, 197.0, 200.0, 200.0, 200.0, 200.0, 134.0, 200.0, 186.0, 200.0, 200.0, 135.0, 116.0, 111.0, 178.0, 184.0, 200.0, 200.0, 137.0, 145.0, 200.0, 132.0, 200.0, 174.0, 200.0, 175.0, 140.0, 127.0, 111.0, 138.0, 82.0, 92.0, 108.0, 94.0, 200.0, 200.0, 200.0, 102.0, 102.0, 113.0, 106.0, 107.0, 95.0, 102.0]","[103, 103, 120, 115, 102, 114, 108, 95, 117, 119, 123, 138, 200, 200, 200, 199, 200, 191, 194, 200, 181, 200, 139, 126, 135, 131, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174, 121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136, 103, 134, 181, 197, 200, 200, 200, 200, 134, 200, 186, 200, 200, 135, 116, 111, 178, 184, 200, 200, 137, 145, 200, 132, 200, 174, 200, 175, 140, 127, 111, 138, 82, 92, 108, 94, 200, 200, 200, 102, 102, 113, 106, 107, 95, 102]",0.31905456071843064,0.2375713166229011,1.0284104726243644,3.09,10357.505,7.45,31124,241024,30736,60,50.1875,67.0,0.0005000000237487257,41.927956,15.553452,48.306942,3.139732
200.0,12.0,141.27,141.27,6,1,32128,False,371,32,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-51-59,1589080919,5.143718957901001,199.42528629302979,27622,skbly7.local,192.168.1.5,199.42528629302979,0,32,00000,0,"[113.0, 116.0, 159.0, 148.0, 187.0, 200.0, 199.0, 200.0, 191.0, 194.0, 200.0, 181.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0, 103.0, 134.0, 181.0, 197.0, 200.0, 200.0, 200.0, 200.0, 134.0, 200.0, 186.0, 200.0, 200.0, 135.0, 116.0, 111.0, 178.0, 184.0, 200.0, 200.0, 137.0, 145.0, 200.0, 132.0, 200.0, 174.0, 200.0, 175.0, 140.0, 127.0, 111.0, 138.0, 82.0, 92.0, 108.0, 94.0, 200.0, 200.0, 200.0, 102.0, 102.0, 113.0, 106.0, 107.0, 95.0, 102.0, 103.0, 103.0, 120.0, 115.0, 102.0, 114.0, 108.0, 95.0, 117.0]","[113, 116, 159, 148, 187, 200, 199, 200, 191, 194, 200, 181, 200, 139, 126, 135, 131, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174, 121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136, 103, 134, 181, 197, 200, 200, 200, 200, 134, 200, 186, 200, 200, 135, 116, 111, 178, 184, 200, 200, 137, 145, 200, 132, 200, 174, 200, 175, 140, 127, 111, 138, 82, 92, 108, 94, 200, 200, 200, 102, 102, 113, 106, 107, 95, 102, 103, 103, 120, 115, 102, 114, 108, 95, 117]",0.3117250686878455,0.23529640623757533,1.0211899060221432,3.752,8528.041,7.137,32128,249056,31744,62,50.58571428571428,66.85714285714285,0.0005000000237487257,43.244698,18.377022,50.768154,4.4825225
200.0,12.0,139.92,139.92,6,1,33132,False,377,33,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-52-04,1589080924,5.128355979919434,204.55364227294922,27622,skbly7.local,192.168.1.5,204.55364227294922,0,33,00000,0,"[200.0, 200.0, 165.0, 109.0, 156.0, 200.0, 200.0, 139.0, 126.0, 135.0, 131.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0, 103.0, 134.0, 181.0, 197.0, 200.0, 200.0, 200.0, 200.0, 134.0, 200.0, 186.0, 200.0, 200.0, 135.0, 116.0, 111.0, 178.0, 184.0, 200.0, 200.0, 137.0, 145.0, 200.0, 132.0, 200.0, 174.0, 200.0, 175.0, 140.0, 127.0, 111.0, 138.0, 82.0, 92.0, 108.0, 94.0, 200.0, 200.0, 200.0, 102.0, 102.0, 113.0, 106.0, 107.0, 95.0, 102.0, 103.0, 103.0, 120.0, 115.0, 102.0, 114.0, 108.0, 95.0, 117.0, 113.0, 116.0, 159.0, 148.0, 187.0, 200.0]","[200, 200, 165, 109, 156, 200, 200, 139, 126, 135, 131, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174, 121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136, 103, 134, 181, 197, 200, 200, 200, 200, 134, 200, 186, 200, 200, 135, 116, 111, 178, 184, 200, 200, 137, 145, 200, 132, 200, 174, 200, 175, 140, 127, 111, 138, 82, 92, 108, 94, 200, 200, 200, 102, 102, 113, 106, 107, 95, 102, 103, 103, 120, 115, 102, 114, 108, 95, 117, 113, 116, 159, 148, 187, 200]",0.30505925563325675,0.23325038045506932,1.0144529491634415,3.11,10289.693,6.793,33132,257088,32752,64,44.54285714285714,67.14285714285714,0.0005000000237487257,45.66975,0.86276007,51.472965,0.5973724
200.0,12.0,142.61,142.61,5,1,34136,False,382,34,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-52-09,1589080929,5.138253211975098,209.69189548492432,27622,skbly7.local,192.168.1.5,209.69189548492432,0,34,00000,0,"[200.0, 200.0, 200.0, 200.0, 200.0, 162.0, 135.0, 117.0, 108.0, 92.0, 115.0, 134.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0, 103.0, 134.0, 181.0, 197.0, 200.0, 200.0, 200.0, 200.0, 134.0, 200.0, 186.0, 200.0, 200.0, 135.0, 116.0, 111.0, 178.0, 184.0, 200.0, 200.0, 137.0, 145.0, 200.0, 132.0, 200.0, 174.0, 200.0, 175.0, 140.0, 127.0, 111.0, 138.0, 82.0, 92.0, 108.0, 94.0, 200.0, 200.0, 200.0, 102.0, 102.0, 113.0, 106.0, 107.0, 95.0, 102.0, 103.0, 103.0, 120.0, 115.0, 102.0, 114.0, 108.0, 95.0, 117.0, 113.0, 116.0, 159.0, 148.0, 187.0, 200.0, 200.0, 200.0, 165.0, 109.0, 156.0, 200.0]","[200, 200, 200, 200, 200, 162, 135, 117, 108, 92, 115, 134, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174, 121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136, 103, 134, 181, 197, 200, 200, 200, 200, 134, 200, 186, 200, 200, 135, 116, 111, 178, 184, 200, 200, 137, 145, 200, 132, 200, 174, 200, 175, 140, 127, 111, 138, 82, 92, 108, 94, 200, 200, 200, 102, 102, 113, 106, 107, 95, 102, 103, 103, 120, 115, 102, 114, 108, 95, 117, 113, 116, 159, 148, 187, 200, 200, 200, 165, 109, 156, 200]",0.3001314829488031,0.23178028818711838,1.0094805991611242,3.236,9888.655,7.09,34136,265120,33760,66,47.25,67.26249999999999,0.0005000000237487257,39.623062,-4.5316706,52.504436,4.545453
200.0,12.0,144.59,144.59,7,1,35140,True,389,35,e21f312a28f04f38af03f9b8316a21fc,2020-05-10_08-52-14,1589080934,5.078179121017456,214.77007460594177,27622,skbly7.local,192.168.1.5,214.77007460594177,0,35,00000,0,"[200.0, 120.0, 170.0, 140.0, 99.0, 200.0, 132.0, 112.0, 166.0, 158.0, 178.0, 139.0, 131.0, 149.0, 111.0, 120.0, 174.0, 121.0, 109.0, 12.0, 91.0, 104.0, 14.0, 104.0, 100.0, 88.0, 110.0, 136.0, 103.0, 134.0, 181.0, 197.0, 200.0, 200.0, 200.0, 200.0, 134.0, 200.0, 186.0, 200.0, 200.0, 135.0, 116.0, 111.0, 178.0, 184.0, 200.0, 200.0, 137.0, 145.0, 200.0, 132.0, 200.0, 174.0, 200.0, 175.0, 140.0, 127.0, 111.0, 138.0, 82.0, 92.0, 108.0, 94.0, 200.0, 200.0, 200.0, 102.0, 102.0, 113.0, 106.0, 107.0, 95.0, 102.0, 103.0, 103.0, 120.0, 115.0, 102.0, 114.0, 108.0, 95.0, 117.0, 113.0, 116.0, 159.0, 148.0, 187.0, 200.0, 200.0, 200.0, 165.0, 109.0, 156.0, 200.0, 200.0, 200.0, 200.0, 200.0, 200.0]","[200, 120, 170, 140, 99, 200, 132, 112, 166, 158, 178, 139, 131, 149, 111, 120, 174, 121, 109, 12, 91, 104, 14, 104, 100, 88, 110, 136, 103, 134, 181, 197, 200, 200, 200, 200, 134, 200, 186, 200, 200, 135, 116, 111, 178, 184, 200, 200, 137, 145, 200, 132, 200, 174, 200, 175, 140, 127, 111, 138, 82, 92, 108, 94, 200, 200, 200, 102, 102, 113, 106, 107, 95, 102, 103, 103, 120, 115, 102, 114, 108, 95, 117, 113, 116, 159, 148, 187, 200, 200, 200, 165, 109, 156, 200, 200, 200, 200, 200, 200]",0.29354085401766594,0.22981750587524108,1.0028067028366983,3.912,8180.018,6.384,35140,273152,34768,68,50.07142857142857,67.12857142857142,0.0005000000237487257,47.781616,4.943822,53.47988,0.8050817
